id,tweet,label
1503,"@kapalangkatshia @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura @moise_katumbi Être dans l'UNS signifie qu'il est esclave au contraire c'est Félix tshisekedi qui est esclave de @moise_katumbi  parcequ'il dépend de lui ,même un enfant connais q",1
1504,Envie de crevé sérieux https://t.co/KfDBZyXhsg,0
1505,On s’en sort ou on crève à deux https://t.co/xA96t3Rg5P,0
1506,"""@maxime_fieschi @Antoine_Breard « On crève la dalle ici »
",0
1507,@uluglo @mnrvplus C’est nazi ne se relâche pas,1
1508,"""@_Hedow_ @yannickhoppe @faureolivier @_LICRA_ @DILCRAH @Anne_Hidalgo @JeanLucRomero @lau_patrice @partisocialiste @SophieElizeon Regardez ce documentaire et vous verrez les ressemblances 
",0
1509,@martinkabolwe @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura @moise_katumbi Son esclave est connu de tous c'est katumbi qui est imcapable de quitter USN 😂😆,1
1510,"""@Navarraise @ArnaultRaphael Toujours dans les bons coups pour dire n'importe quoi @Navarraise. 
",0
1511,"@ChaotiqueJoyAlt @Lordobius @pr_grorobo Oh, le nazi en herbe, merci d'aller chouiner plus loin.",1
1512,"@kapalangkatshia @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura Haaaaaaaaaaa,l'esclave de @moise_katumbi c'est Félix tshisekedi qui a de comptes à rendre et si tu ne sais pas va demander chez Félix,depuis la Belgique jusqu'à nos jours.",0
1513,"le crève elle dure depuis 3 semaines jpp vraiment… et dire qu’on va devoir remettre les masques dehors encore… ok ça nous protège du virus mais on est trop aseptisé du coup, donc le moindre truc qu’on choppe ça dure longtemps maintenant",0
1514,@lea_llergic Ceux qui pensent voter pour lui sont probablement nazi j’ai des preuves,1
1515,@Nirinine Non faut faire des mêmes pour faire comprendre que c est un nazi,0
1516,Les nazi font chiez https://t.co/QajptRPgO9,0
1517,@chdelporte @dre_sunshine Les mêmes qui ont hissé Hitler au pouvoir,0
1518,@martinkabolwe @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura Esclave de tshisekedi c'est monsieur Moïse katumbi qui est son  travailleur dan l'USN Un idiot comme toi est béton n'a pas besoin de toi,0
1519,"2/le sud invivable du p de v climatique.les populations n'auront pas d'autres solutions que de se refugier plus au Nord, jusqu'à ce que le Nord à son tour perde sa capacité vitale.certains comparent Zemmour à Hitler et se font un devoir de l'empecher.Or Z veut assimiler,pas tuer.",0
1520,@Klizix_ Jsuis crevé aussi alors que j’ai dormis pas trop tard jvau câbler,0
1521,je crève https://t.co/mCmsKWFgEK,0
1522,"C'est terrifiant comme cet artcle pourrait se situer dans les années 30, en Allemagne. #Zemmour s'appelait alors #Hitler... https://t.co/NYR6bwtt2C",1
1523,"Les Impôts et domaines à genoux: Avec un déficit de 200 milliards, le DG se tape un appart à 600 millions F CFA, équipé à 432 millions F CFA et... https://t.co/QQKRNnfOYN #senegal #kebetu #team221",0
1524,"@BloglaMaconne @Bolchefeuj Oui mais entre Petain, Hitler, Macron et Melenchon, votons Poutou hehehe je suis tres intelligente",0
1525,"@kapalangkatshia @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura Quelle disposition ,l'esclave de Félix tshisekedi c'est toi,entre toi et qui est traître?ça montre tu manque la sagesse .",0
1526,"@ZemmourElu @Citations_Napo Eh bin le nazi, il parle plus.🤦🏽🤷🏾",1
1527,@LerichMarc @Taillan04882623 @CWeillRaynal Traiter un juif de nazi 🤡🤡,1
1528,@Tristanggg19 @OLalexis_ @VibronsFoot Toi aussi crève,0
1529,"""Retrouvez @Le_Figaro Littéraire 🗞 dans les kiosques.
",0
1530,"""@HautaGarona @anjagerber9 @LVorillion @Le_Coin_Pop Malheureusement c'est ceux dont il faut se méfier le plus. 
",0
1531,"@Guillaume6869 Venant d’un journal qui avait souhaité la bienvenue aux nazi cette une n’est pas étonnante, sans subvention ce torchon n’existerait plus",0
1532,Seigneur je creve de chaud,0
1533,Je crève de froid là jpp j’ai qu’une hâte: rentrer dormir,0
1534,Mon @Romano2skyrock animateur de folie aussi 🤓bossait avant à BEUR FM 📻🙂  #MorningDeDifool ❤ https://t.co/LJNWZRc35q,0
1535,"@lady_octo Il a pas très bien vieilli... Sinon oui, j'en garde quelque bride de mon enfance. J'ai adoré ce film aussi.",0
1536,c'est vraiment un nazi 😂😳 Deutch qualitat haha https://t.co/oAJtUHfdQq,1
1537,"""Jamais été convaincu par la """"définition"""" du fascisme en 14 pts d'Eco – soit environ 10 de trop, et la démonstration par l'absurde que l'hostilité ne peut pas fonder une analyse politique. Sarkozy ou Trump ont plus à nous dire sur le déclin de la droite que Mussolini ou Hitler. https://t.co/8q1jHQ5lFg""",0
1538,"""""""Le 9 novembre 1943, la résistance belge vient de réussir le coup le plus audacieux de l’histoire de la presse clandestine en diffusant, au nez et à la barbe de l’occupant nazi, un pastiche du « @lesoir volé », le quotidien belge confisqué à ses propriétaires par les occupants."""" https://t.co/4Nt8JevQwz""",0
1539,@BFMTV Aux armes! On y arrivent! Merci Ursula hitler.,1
1540,"""@monabsd @UPRpeninsuleib1 @NGalaad @ZemmourEric J'ai déjà vu des main de Fatma au coup de copine de classe y'a longtemps et je m'en suis pas offusqué.
",1
1541,"@Fut4259 Ce livre d’Agatha “Dix Petits Nègres” a été renommé en 2020 “Ils étaient dix”. Un peu de respect pour les #woke qui sont traumatisés par ton jeu de mots oh combien #PolitiquementIncorrect. Pour la peine, tu est privé de tête de ",0
1542,@MillsSpartacus @ValentinTombez C'est juste. Il serait temps de se concentrer sur les gens âgés ou à risque et lâcher la bride aux plus jeunes.,0
1543,"@pierrejovanovic C'est comme dire : durant l'Allemagne nazi, interdire l'accès des commerces aux juifs, est une bonne chose car ça permet d'éviter aux juifs de se faire agresser par les antisémites",0
1544,"@Achilledureel @ZemmourEric @YouTube Est comme le fichage nazi de 1939 , le gouvernant économiques que financent nos politiques sont peur ? Maintenant je voterais zemmour , si sont tous cotres peut-être est bien pour les français ?",0
1545,"@Genono Kroc blanc nazi ? Arrête la fume, c'est juste du nationalisme",0
1546,@LCP Non vous la priverait de sa pension de retraite pour qu'elle crevé de faim et vous passerez des spot de pub pour faire des dons pour les p'tites soeur des pauvre soyons solidaires #mondedefou,0
1547,@rousselguillau7 Un petit Hitler en puissance....,1
1548,"@TuitteurStalker Oui j’ai la crève, ça c’est sûr",0
1549,"""""""et tant pis si j’en crève""""""",0
1550,@OLalexis_ @VibronsFoot Crève,0
1551,J’ai jamais vu un tweet aussi bête si elle aurait été noir de peau il n’aurait pas fait la meme choses c’est tjr les negro qui raconte de la merde https://t.co/4iMezjapP8,1
1552,"@Marie59457954 Aie, mauvais signe....mais si tu as une grosse crève,  ça peut jouer. Soigne toi bien.",0
1553,@MichelF29015597 Mais E T du film est adorable😍 pas de comparaison avec ce petit Hitler merci,1
1554,Assez déçue de constater que pleurer ne répare pas un pneu crevé mdr,0
1555,@martinkabolwe @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura Esclave en devenir nous connaissons bien que vous êtes traitre nous avons déjà pris des dispositions nécessaires,0
1556,"@bobsonfils @AlainDuhamel Il ne défend en rien Zemmour. Dire le contraire c'est ni connaître @AlainDuhamel ni être honnête. Il défend la solennité du moment et le débat d'idée. C'est la moindre des choses en démocratie. Car la démocratie, c'est ",1
1557,"@kapalangkatshia @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura Quelle trahison mon frère,celui qui sera trahi c'est Félix tshisekedi à cause de sa mauvaise gestion.",0
1558,@lemondefr tout cela c'est sans compter sur la lenteur extrême des juges...et une condamnation à un an avec bracelet au cap nègre dans 10 ans!!!!(affaires CAHUZAC ou FILLON)!!,1
1559,@VictorSinclair3 Il n'y a que les fachos qui auraient pactises avec l'occupant nazi qui utilisent ce terme de camp de concentration ! Rien d'étonnant d'ailleurs ! On est en guerre contre un virus et ceux qui se vaccinent le combattent et auraient été d,0
1560,@2EcirtaP @E_Duhaime DiCKtAtuRE ! Coupe le câââble ! NaZi ! 🤪,1
1561,@mnrvplus Pour ça quand il marque je dis qu’il enlève son brassard de capitaine pour mettre le brassard nazi mdrr,1
1562,qu'il dégage ce negro ? https://t.co/feEsA17Oab,1
1563,@angclvibcs Je sais ce que c'est mais tu vas être crevé le jour j si tu manques de sommeil.,0
1564,@ninoubutera Merci chakal 😂😂😂💪🏿💪🏿💪🏿 non sah toi aussi tu tla racle creve tfou,0
1565,"@PierreMarionnet Tous ceux qui donneront un crédit ou un point critique sur la façon dont certains traiteront Zemmour comme de la merde, seront traité de fasciste, de FAF, de Nazi. C'est le seul logiciel que les biens pensants et gauchistes en crise id",0
1566,@Kevenle91 @tristandamours Non non … répond donc à ma question: il est où ici Hitler ?,0
1567,@Kevenle91 @tristandamours Et il est où Hitler ici ?,0
1568,"@wandrillelef @tristandamours Les Allemands ne se sont pas poser beaucoup de questions avec Hitler, ils ont bien fait de l’écouter .",0
1569,@sek6jutsu @imeeenm crève,0
1570,"@ActuBarcaFR @tjuanmarti Qu'il dégage ce Negro. Il n'a rien mérité pour ça.  Depuis des années le Barça joué dans lui car il est blessé. La cause, son hygiène de vie, et on devrait le féliciter en augmentant son salaire.",1
1571,"""Le negro serait devenu un bateau ?! 
",1
1572,@CmoiMeru Ahh nn en gros c’est pour rire avec lui mais genre de base il m’avais promis que si un jour il creve il me donne TOUT ses mangas et mtn il me dit que la moitié..,0
1573,Les nazi font du journalisme https://t.co/lictylABzL,1
1574,@KARLOLIVE Il est aussi dangereux que Hitler,1
1575,"@zoomabus Crime contre l'humanité, même doctrine qu'Hitler, n'en déplaise à certains.",0
1576,"""@malopedia 3. Alors ?
",1
1577,"Cogiito - Courrier des lecteurs : Guadeloupe, les infos de JR https://t.co/8crVjrTEJ6 Retour en arrière a l époque des nazi",1
1578,"@fabricearfi @edwyplenel Dingue hier matin, je regardais un doc sur Arte sur la guerre Allemagne Russie, ils ont passés un discourt d'hitler, c'était ouf, j'avais l'impression d'entendre zemmour, hallucinant.",1
1579,"""Yui crève le pneu de Shin 😱 Il ne peut pas suivre Daisuke et le pneu éclate en allant avec Yui au LSMS """"Arrête toi! Appelle le Benny's c'est mieux"""" On se met sur le coté et on lance un appel dépanneur. On voit une petite voiture sportive arriver en trombe c'est la dépanneuse 😂 https://t.co/MvKJpGmKKE""",0
1580,"""@malopedia Sur le point #Totalitarisme de l Italie #fasciste, voici mon analyse,, transmise en Terminale :
",0
1581,"@AntoBlock @Daak67827902 @LDourire @V1c0x @UsulduFutur Bah il a fini radié du psi et Hitler à éliminé les quelques partisans d'une politique sociale lors de la nuit des longs couteaux. De toute façon tout,  dans la politique que mussolini et Hitler o",0
1582,@martinacharb J'ai compris Avec l'affaire Merah en 2011 je croit quand j'étais à Toulouse.,0
1583,"""Entre 30 et 40 minutes pour sortir du lit
",0
1584,"""@BambousD Les débats actuels c juste ceux de 2017 amplifié, on tourne en rond depuis 5ans et la çà joue entre les """"je suis radical"""" et socdem de la fi chiant, mais là en+ t’as le naZi qui chamboule tout pcq on le considère pire que lepen mdr, la solution on la connaît mais personne fait/vx""",0
1585,"""@MotDieZ @LDourire @UsulduFutur Mais bien sûr, alors que poser ce genre de question sur Twitter (bien connu pour ses qualités encyclopédiques) c'est légitime, pas du tout trollesque ? 🤔
",0
1586,BTS en traje negro 📈📈📈📈,0
1587,@Franny91112257 @UbOliver @ZemmourEric Vous le seriez aussi pour hitler ?,0
1588,"""Aujourd'hui le réalisateur #MahmoudZemmouri aurait eu 75 ans (décédé en 2017) on lui doit
",0
1589,"""@AubBoq @Crispalou @CecileR21618852 @jule7518 @JLMelenchon chaque année, un étudiant coûte 8000€, certains redoublent allègrement (trop dur la vie en campus…), on va pas leur donner un salaire non plus.
",0
1590,@soy_asnee D’ailleurs envoie les détailles negro,0
1591,Ça niaque m’attire 🥴,0
1592,"""@malopedia Nazi c plus juste ?🤔
",0
1593,PLEASE LA TRANSITION DES ENFERS je crève pas avant de l’avoir vu IS IT CLEAR #PTD_ON_STAGE_LA,0
1594,"""@NicoleXavier972 @callmemadly Quand c'est l'état qui te prend en otage tu dis rien hein : confinement , couvre feu , licenciement de soignant . par contre quand c'est le peuple ça vient philosopher .
",1
1595,"@malopedia Je n'ai pas besoin de savoir s'il est faciste, nazi, collabo....Il me suffit juste de savoir qu'il est nuisible.",0
1596,@smithbryanzola @almost_bill @MahesheSerge @soniarolley @justinebrabant @Mediapart @PPLAAF @EICnetwork @RFI Je ne peux pas perdre mon temps avec un inculte comme toi!! Circule negro,1
1597,"""Jamais!!! Ils vont me faire ça et que le restaurateur crève de faim.. 
",0
1598,"""@NASSTROBOY @CStrateges La source c'est Jeff Rense, un fils de pute conspirationniste pro nazi et antisémite.
",1
1599,@Kamel1805 @christopheconte Vous parlez bien d’Hitler le dictateur ?,0
1600,Mdrrrr ils vont arriver avec le degradé d’Hitler pour le match https://t.co/jW39WKMILl,0
1601,"@martinkabolwe @KasmusEric @TPMazembe @OlivierKamitatu @fatma_samoura Si tu vois le lâche, attends-toi à voir son double, et qui est son double ? La trahison !",0
1602,@LamoloQc @tvanouvelles On ne sera plus là pour le voir le monde vont tous avoir crevé et pas de la COVID mais du VACCIN oui oui du VACCIN !!!!!!,0
1603,"""@GaccioB Le passage le plus poilant est sur le Gaullisme qui peut sécréter le fascisme. C'est bon de rire de bon matin.
",0
1604,@sergiodde La seule chose à faire c'est de RÉSISTER à la manière des partisans en guerre contre la folie génocidaire d'adolf Hitler,0
1605,"#Debussy : Le Petit Nègre - Jean-Yves Thibaudet, piano .#RadioClassique",1
1606,@cdube_sante Tiens toi le citoyen attend l'ambulance et crève .....https://t.co/AExYrmDq8S,0
1607,"""@tegnererik Je pense que vous avez raison, mais j’ajouterai que la « propagande » médiatique est aussi une des raisons.
",0
1608,"""@malopedia PCF grande époque..
",0
1609,"""@kindelsen @lyn_sof @OrelzSound @TPMP @CaronAymericoff Zemmour, le fameux algérien-juif-neo-nazi...
",1
1610,"""MINISTRE DE LA SANTÉ DE LA SUISSE 
",0
1611,"""Le parti socialiste...totalitaire?
",0
1612,@VincentDube4444 Ça prend le passport nazi installé sur ton téléphone pour avoir droit à plus de vitesse… https://t.co/MjsyMwLBsH,1
1613,Un negro qui avait l’air bien chikwangue bien kozai comme je les aime il me dit qu’il est guadeloupéen martiniquais arghh motema pasi 💔,1
1614,"@harpomarx17 @LaurieGali @TomTomParis1 @kapel30000 @maiutsa67 @ArnaultRaphael @YLeBolloch Je pensais que ça coulait de source mais a priori non, sûrement à cause de mauvaise foi... Les deux contexte sont totalement différent, il y en a un ou le monde ",0
1615,Tata mic jvais creve il est trop chou,0
1616,"""@KARIMAMARKHODJ1 Le pays d'HITLER récidive avec une totale impudence : viol du Code de Nuremberg, piqûres post-von GALEN !!!
",1
1617,"""YOOO JE SPAM VOTRE TL MAIS CETTE ILLU EST INCROYABLE GENRE.... REGARDZ LES TOUS ??? 
",0
1618,@BenitaNtumba Et dans quel récit l'Etat d'Israel avait invité ADOLF HITLER pour combattre les arabes ??? Il ne suffit  pas de comparer... Vos alliés ont fait de la barbarie innommable au Kivu et dans l'ex Province Orientale! Sommes nous sur la même pl,0
1619,@BAN05063867 C'est justement l'objectif : les pleins pouvoirs à HITLER !!! #Ultranazisme,0
1620,@MatteoisShining @Heilya54 HAHAHAHAH JE VAUS CREVÉ,0
1621,@J0ooo_ Cette histoire me termine 😭😭 force au négro .,0
1622,"… Et personne ne se souciera de mon état dans le futur, c’est marche ou crève dans ce monde. Alors autant faire les choses bien et quitter tout ce qui peut nous nuire, quitte à changer de boulot même si le changement peut effrayer, il faut OSER et AVANCER.",0
1623,"@KARIMAMARKHODJ1 Toujours des allemands aux commande c’est fous après hitler, le hitler 2.0 et ursula ou Macron d’après vous ?",1
1624,"@franceinter @vpecresse La seule idéologie qui vaille pour LR c'est celle qui défend les privilèges des bourgeois. Et l'autre con-là, je ne sais même pas qui c'est, qui s'étonne et accuse les anti-racistes de valider le concept de race... Quelle sal",0
1625,"@Openstreets1 @EricLagadec Ce qui me fait penser que @NetflixFR vient de supprimer cette superbe série documentaire, les mystères de l'univers, de son catalogue. C'est un crève-cœur, car perso ça m'a beaucoup aidé à mieux comprendre et mieux appré",0
1626,"""@luizfalvesjr Il y a plus de fautes dans votre texte:
",0
1627,"@CarolineLamarre Tsé ça existe des grilles . Mais les gars trouvent qu’ils ne voient pas bien … avec un œil crevé , ça ne voit pas bien non plus 🤷🏻‍♂️",0
1628,Fascinant à lire : Comment Hitler a fait de la langue nazie une arme politique https://t.co/MLgxJNgY9j,0
1629,"@Burgrid16 Déjà rien que l’entrée de la pit lane t’a un pilote qui a le malheur de crevé y rejoint pop smoke. Les enchainements, il suffit que un pilote soit au ralenti, qu’il y’ait une panne ou une erreur de pilotage tu rejoins pop smoke 2 fo",0
1630,"""DÉFAITE | Votre Rousseau-Royal s'incline de manière crève-coeur en tirs de barrage face au @phenix_ceb par la marque de 4-3. Un duel chaudement disputé digne des affrontements précédents entre les deux formations!
",0
1631,"@PhilippeMurer Le pays d'HITLER, d'HIMMLER et d'HEYDRICH, en tête de l' #Ultranazisme et du viol du Code de Nuremberg  #ViolduCodedeNuremberg",1
1632,"@BlanchettAnnie Moi, quand je rentre, je passe porte employés. Mais si les infirmières, docteurs non-vax peuvent rentrer, pourquoi une personne non-vax ne peut pas rentrer. Hitler est au qc",0
1633,Negro ta femme de frappe comme ca ? https://t.co/3fROgxgS2T,1
1634,franchement l’impression que je vais crevé d’un avc a force de faire autant d’insomnie,0
1635,Abomination en Autriche la patrie de Hitler ou l'on apprend la mort brutale d'un chimiste qui dénonçait les graves dangers du vaccin expérimental... https://t.co/52TIqnXgC9,0
1636,"La crève qui arrive, un week-end avec les enfants et c’est foutu 🥲",0
1637,"@soniguer Oui, je me souvient, crève cœur 💔",0
1638,@tical10 @ExBarcaFan74523 @ConflitsFrance Faut revoir la définition de nazi monsieur,0
1639,taffer jusqu’au 65ans ça me terrifie trop faite que je devienne riche ou bien que je crève avant,0
1640,"@sumac_h @leloupmarseille Zemmour est vraiment très moche. Sa tête quand il fait un doigt d'honneur à une dame, et quand il rentre dans le bâtiment, on dirait un rat. La pourriture intérieure qui ressort sur son visage. Il est monstrueux de laideur. ",1
1641,@izi2t Vrai NEGRO !!,1
1642,@Hyacinthane @CNEWS je pense qu à vous entendre vous êtes une mondialiste d extreme gauche. vous c est pas hitler mais c est staline c est ca ?,1
1643,"@fred_dolto @sumac_h Ben Zemmour soutient Pétain et le défend, alors... Il est pro nazi. Qu'il assume.",1
1644,@sarahbaude1 @zoomabus Hitler a été financé par les même que ceux qui finance les big pharma aujourd'hui. Il faisait des tests de therapie genique sur les gens dans les camps. Ca recommence.,1
1645,"Les conséquences de la crève, j'ai pas vu ça depuis 100 ans https://t.co/ib0mT5FVdA",0
1646,Il est bridé par le gros lard https://t.co/SI089LaSTe,0
1647,@jaspersashanat @Aaaaaa05693809 @LebronClems @UnPtitBout2Thur @Melkaa94 @ZemmourEric Regarde ce refard froid de nazi...la photo expri.e parfaitement le QI qui est de probablement 12.7 au maximum,0
1648,"@RackhamLeRoug14 @LeZMagique Et certains découvriront peut-être par la même occasion que les vrais fascistes sont ceux que le NPA défend corps et âme, comme les islamistes du CCIF, dont Idriss Sihamedi qui a déjà fait l'éloge d'Adolf Hitler.",0
1649,@eurodollars11 Toujours les mêmes... cette sale race,1
1650,ma mère vient d’hurler parce qu’elle a fait un cauchemar je crève de rire,0
1651,@Mika_Paname_ On est crevé Mika limite au bord du burn out la 😫😫😫,0
1652,"""2 sociétés d'investissement seulement- Vanguard et BlackRock- possèdent la quasi-totalité ds médias grand public ainsi Q la plupart des grandes entreprises pharmaceutiques.
",1
1653,@DeltaPapa @EmmanuelMacron Mais sinon c'est bon la bite nègre hein 😁😋 https://t.co/cqXEVFJ6Ay,1
1654,@Gltr73Ned @DamienRieu Les chiens aboient la caravane passe. Laisse ces abrutis gueuler ils ne sa faire que ça. Qu'à je vois l autre dire qu il faut barrer la route à Hitler Pinochet ect ect.. L éternel ritournelle des abrutis qui se font manipuler de,0
1655,@Alphanumrique2 les fascistes sont tous des socialistes Mussolini comme Hitler ils veulent faire croire qu'ils sont de droite. les antifa sont bien des fascistes,0
1656,@booty_shortybb @Sin_rostro666 @reynaldito00 @tinkersiuuuu @Lia_net00 @MariaCarlalvar1 @CatNoir14560943 @rembertomemes @AntonyFree4 @freddys_mm @ZigmaxKi @EmiHoken @Roxyrivert @una_aguacata @alain_hitler Un placer,0
1657,@sarahbaude1 @zoomabus Hitler a été largement dépassé…,1
1658,"""@Alphanumrique2 Pour ceux que ça intéresse, voici un article bien doxumenté qui explique l'apparition d'Hitler sur l'échiquier politique allemand d'entre deux guerres. Les parallèles avec notre société sont nombreux. Quand l'histoire se répète...
",0
1659,"""J'me demande ça ressemble à quoi les statistiques de dépression, suicide, santé mentale?
",0
1660,@Wylem09 On a pas tous les mêmes parents negro,1
1661,le fait qu'il y a un univers parallèle dans lequel les anglais ont été jusqu'au bout de leur plan de faire subir une féminisation forcée à Hitler,1
1662,"républicains français. Le pays il est juste à point pour être cueilli par Hitler 2.0. C'est pas un accident que Z*mm*ur, qui œuvre depuis longtemps, se présente seulement maintenant. C'est parce qu'il sait que le pays a été suffisamment laminé pour lui donner un chance de gagner.",1
1663,"""minoritaire persécuté. Qu'est-ce qu'il vous faut de plus nazi que ça, en fait ? Vous croyez que ce serait plus clair si on marquait """"les migrants sont interdits de rentrer dans ce supermarché"""" ?). On en est à ce point-là où il ne reste absolument plus rien des principes""",0
1664,"En plus j'ai même pas mal a la gorge j'ai juste le nez qui coule un peu et une toux grasse j'ai même pas l'impression d'avoir chopé la creve, juste de m'étouffer.",0
1665,@Jean__Emard Non parce que j’ai peur que nos negre blanc veulent faire pareil,1
1666,"""@LafontEric1 @RaphaelleRL @LCI Non Hitler était nazi et musolini était fasciste.
",0
1667,@ZemmourEric et quand De Gaulle a dit Quebec Libre c'etait aussi parce qu'il avait pas digéré que les USA l'ont jamais aider Petain aurait jamais été au pouvoir en France d'un mot De Roosevelt et Hitler l'europe de l'ouest ca l'interessais pas C pas P,0
1668,"sah j’espère que ça va vous rendre aveugle et si non, venez dms promis j’vous crève pas les yeux",0
1669,@ZemmourEric oué je l'affirme y aurait jamais eu D'occupation de la France par les Allemands si Roosevelt etait venu et avait dis a hitler arrete t connerie a Munich les américain sont venu nous libéré oué apres 4 ans d'occupation  et 1ere guerre mon,0
1670,"@Lenine13 @GauthierBret non tu n es pas communiste, ou alors le bas du panier. Tu affiches  Lénine mais sa stratégie de lutte de classes t est inconnue ! pense  l alliance contre nature de Mao avec Tchang(un vrai fasciste lui !)Si Z est nazi alors tu es",0
1671,"""@VinceMioc @GGCadoudal Ah oui mais y'a """"chaleureux"""" et être comparé à un virus, une maladie, à Hitler, Pétain, le diable, à se voir critiqué sur son physique à la manière dont les juifs l'étaient il y a un siècle tout en étant traité dans le même papier d'antisémite.""",1
1672,"@bidulen @guyalepage Putain de réseaux sociaux de merde où les nuances sont interdites ...il suffit d'une note discordande (même pas en opposition, juste différente sur le point de vue) pour qu'on vous prenne pour un Adolf Hitler hydrocéphale :(",0
1673,Sa façon de pouffer quand quelqu un dit une phrase un peu étrange et qu elle sait que je crève d envie de sortir une saloperie...,0
1674,La moto a le plein mais y crévé 🙄,0
1675,"@Lil_louve @librairesecache Pareil, je vais cesser de commander, ça crève les plafonds avec 10 à 30 balles de douane là..",0
1676,@redjilesauvage @Parisien88off Il est bridé par ce con de coach avec son système pourri et sa tactique inexistante,0
1677,@Nain_Portekoi Adolphe hitler sera de la parti aussi apparemment pour soutenir son poulain,1
1678,"""@PotierFred @j_jaures Très drôle votre tentative alambiquée pour qualifier #Zemmour d’antisémite par le biais de J. Bainville.
",0
1679,"""@LeHuffPost La Coconne et Le Nazi, y'a de quoi faire un film là, non ?
",1
1680,Producteur de rap nazi,1
1681,"""@Polluxe Oui c’était vraiment pas pire: le gars c’est Westley dans “princess Bride”.  :)
",0
1682,"@adiambe @RokhayaDiallo @Olivier_Truchot Encore heureux qu’il y a des personnes comme elle pour raconter l’Histoire car il faut la connaître pour comprendre le présent. La France veut cacher son Histoire mais enseigne à tous celle des autres, ex l�",0
1683,@Julien67753394 Allez donc voir sur mars s'ils veulent de vos injections.  Vous auriez été a votre place sous le régime nazi.  Faites attention car d'ici quelques temps vous allez devoir vous expliquer tous complices tous criminels,1
1684,"@Super_Yoyo_fr Ta gueule, nazi",1
1685,@ozlaga93500 @kstqt @AmBlk8 @LeTurk32 @ibnKhaldun26 @Siham21869979 @UmutYlzz @nessiecookie @TurkSsibel Il a les yeux bride sale fils de pvte de russifié t’es la chienne de la Chine,1
1686,par contre les yt qui lip sync sur flow de bamboula ou jsp quoi là wtf💀💀💀,1
1687,Ptn mais le negro est parti chercher quoi là-bas au juste ? Ohlala 😪 https://t.co/sxlOeEnsdz,1
1688,"Peut-t-on  accepter  de porter  à éligibilité  quiconque porteur de haine, d'incitation à la haine, à la discrimination raciale, le cerveau gangrené d'idéaux nazi, j'ose espérer que non, alors signez cette pétition merci.",0
1689,Ce fameux nazi https://t.co/aZG5HEoZO4,1
1690,@MissPointless @Fred99472175 @GibsonBuck1 J'ai réécouté Princess Bride y'a pas longtemps. André le géant 🥰.,0
1691,"""@F_Desouche Dire de Bouleau """"c'est un connard, un vrai connard"""" c'est un peu comme dire d'Hitler : """"il était pas gentil, vraiment pas gentil"""" ...""",0
1692,"Bon la crève qui dure depuis une semaine et m'empêche de dormir avec la toux depuis trois jours qui me nique la gorge là, après m'avoir complètement niqué la voix au passage, y'en a marre bordel 💀",0
1693,"""@Furion127 @Nebe_grc @arcana59 @DrMab_Silver @ZemmourEric On règle aussi bien leur compte à tes copains du GUD qu'aux petits cons de la Guill, Ouai 😎
",1
1694,Une sale race ses mecs une dinguerie,1
1695,"la série Lutins sur netflix elle est bien mais ptn Joséphine est insupportable, je veux qu’elle se fasse torturer et qu’elle crève comme une merde après s’être fait bz par un lutin",0
1696,"""@SamaDalton @boubou_super @Valeurs Sous prétexte que Nazi veut dire «national socialism» tu en déduis au premier degré que c’était des socialistes ?
",0
1697,"""@FrDesouche @JulesTorres17 Alors qu'on voit les pires trucs et des dessins animés super glauques sur youtube pour les enfants de 4 ans.
",0
1698,@rosenewton @GovKathyHochul Wtf nazi,1
1699,MDRRKDKDK MARINETTE ELLE ENGUEULE CHAT NOIR DANS GLACIATOR 2 ??? JE CREVE,0
1700,"Et surtout sa prof! Laissez faire ceux qui font! Et écoutez les qt'ils vous dises des choses ! Ce pays crève de gens comme vous qui croyez connaître mais qui ne connaissent rien des réalités, mais qui dirigent ce pays d'en haut! Alors que c'est ceux d'en bas qui savent !",0
1701,@radivicci Suis je la seule à avoir cru qu’il avait écrit bamboula sur son nom d’utilisateur…😶,1
1702,@fatma__okbi Très joli,0
1703,"""@viwrtuale en mm temps vu les cours donné  à l'ecole... on nous apprend rien sur la socio, juste on dit """"olala ya eu des embrouille entre gens politique et Hitler il est mechant et il a charmer les allemand et ils ont voté pour lui. Nous les francais on etait tous resistants""",0
1704,@machakochka @Skunkizzz Vous nous appelez noirs on vous appelle toubab,1
1705,"""Iel c'est mettre le i en premier donc mettre le mascu en premier, c'est un signe de domination.
",1
1706,@txipironcito Nous sommes la Resistance et nous ne cederons rien à cette dictature nazi!,1
1707,"@DiagramPenguin @AzzamiMyriam @EOrdinal81 Évite de parler avec elles, ce sont des folles furieuses nazi (au sens propre)",1
1708,Pendant que le negre de Rennes pensent être un futur BO et demander le même salaire que Messi https://t.co/75dR9h6zdG,1
1709,@lotlcuacual Un negro qui v eux venir en DM ! Ça gêne pas,1
1710,Grosse frappe comme Drogba vrai negro jamais de ma vie je danse sur une table comme Pogba,1
